PlayerID,FirstName,LastName,TeamID,Team,Jersey,Position,Class,Height,Weight
60016197,Trae,Hannibal,269,LSU,0,G,Senior,74,215
60016198,Trey,Anderson,222,SJST,15,F,Junior,79,206
60016199,Mike,Green,288,CITA,13,G,Senior,74,195
60016200,Wildens,Leveque,55,UMASS,0,C,Senior,82,255
60016201,Jalyn,McCreary,284,MERC,5,F,Sophomore,80,225
60016203,Jacob,Groves,105,OKL,34,F,Senior,81,216
60016205,Ellis,Magnuson,70,EWASH,55,G,Junior,74,190
60016207,Tyler,Robertson,340,PORT,2,G,Junior,78,225
60016208,Steele,Venters,70,EWASH,2,G,Sophomore,79,195
60016209,Khalif,Battle,2,TEMPL,0,G,Sophomore,77,175
60016210,John-Michael,Mulloy,64,BUTL,35,F,Senior,82,230
60016212,Jalen,Gaffney,145,FLATL,12,G,Junior,75,185
60016213,Richard,Springs,3,UCONN,13,F,Junior,81,235
60016214,Christopher,Gettelfinger,,,10,G,Sophomore,76,0
60016217,Yusuf,Jihad,187,EMICH,22,F,Senior,79,220
60016218,Blake,Lampman,149,OAK,11,G,Junior,75,190
60016219,Madison,Monroe,,,21,G,Junior,75,0
60016220,Emmanuel,Newsome,,,5,G,Sophomore,72,0
60016221,Brian,Taylor,185,CMICH,0,G,Senior,78,205
60016223,Emmanuel,Izunabor,85,HPNT,10,F,Senior,80,217
60016224,Bryant,Randleman,85,HPNT,5,G,Senior,75,190
60016225,John-Michael,Wright,113,OKST,51,G,Senior,73,190
60016226,Heru,Bligen,224,FAIRDK,3,G,Senior,74,183
60016227,Nate,Lliteras,87,LONGWD,2,G,Junior,79,210
60016229,Leslie,Nkereuwem,87,LONGWD,0,F,Senior,79,225
60016230,Doctor,Bradley,344,NMXST,13,F,Sophomore,80,205
60016231,Cameron,Carter,123,CSUFL,35,G,Senior,74,180
60016234,Tory,San Antonio,123,CSUFL,23,G,Senior,75,165
60016236,Emmanuel,Taban,76,PORTST,15,G,Junior,79,180
60016237,Sedrick,Altman,,,0,G,Junior,74,0
60016238,Majok,Deng,337,PEPP,22,G,Junior,76,190
60016239,Jan,Zidek,337,PEPP,31,F,Senior,81,240
60016240,Jaden,Bediako,341,SANCLR,12,C,Senior,82,245
60016241,Miguel,Tomley,72,IDHST,10,G,Sophomore,75,200
60016242,Giordan,Williams,341,SANCLR,4,G,Senior,76,191
60016243,Jalen,Williams,,,24,G,Junior,78,0
60016246,Romelle,Mansel,306,JACKST,13,F,Junior,81,195
60016247,Joshua,Morgan,246,USC,24,F,Junior,83,235
60016249,RJ,Rhoden,,,0,G,Sophomore,75,0
60016251,Oscar,Tshiebwe,268,UK,34,F,Senior,81,260
60016252,Donovan,Clay,208,MSRST,5,G,Senior,80,230
60016253,Emil,Freese-Vilien,148,VALP,11,C,Senior,82,240
60016254,Ben,Krikke,148,VALP,23,F,Senior,81,235
60016255,Sigurd,Lorange,,,1,G,Sophomore,71,0
60016256,Luke,Morrill,148,VALP,15,G,Senior,74,195
60016257,Darius,McBride,1,SMU,15,G,Junior,76,190
60016258,Charles,Smith IV,138,OLD,22,G,Junior,77,185
60016260,Donovan,Ivory,143,SOUMIS,15,G,Junior,80,195
60016262,Kalil,Thomas,236,MHST,15,G,Junior,77,190
60016263,Connor,Withers,16,MASLOW,5,F,Senior,79,195
60016264,Rick,Barros III,77,SACST,3,G,Sophomore,77,200
60016265,Ryan,Blackmon,409,SDCHR,5,G,Junior,71,180
60016266,Caleb,Bellach,,,10,G,Sophomore,78,0
60016267,Borja,Fernandez,,,23,F,Sophomore,79,0
60016269,Zach,Hobbs,207,INDST,24,G,Junior,77,190
60016270,Daman,Tate,259,BOSTU,13,G,Junior,77,190
60016271,Ethan,Brittain-Watts,259,BOSTU,0,G,Senior,74,180
60016272,Neal,Begovich,254,STAN,21,F,Junior,81,230
60016273,Spencer,Jones,254,STAN,14,F,Senior,79,225
60016274,James,Keefe,254,STAN,22,F,Senior,81,240
60016276,Kobe,Brown,280,MISSR,24,G,Senior,80,250
60016277,Tray,Jackson,60,SETON,1,F,Senior,82,215
60016278,Mario,McKinney,139,UTEP,4,G,Junior,73,185
60016279,Javin,Etzler,182,MIAOH,0,F,Junior,80,206
60016280,Dae,Dae Grant,51,DUQ,3,G,Junior,74,185
60016281,Akrum,Ahemed,286,NCG,35,G,Junior,75,190
60016282,Jacco,Fritz,172,CANS,10,F,Senior,82,215
60016283,Armon,Harried,20,BING,2,G,Junior,77,205
60016285,Tyler,Thomas,128,HOFST,23,G,Senior,75,200
60016286,Cobie,Barnes,244,SIUE,20,G,Junior,79,215
60016288,Jake,Laravia,,,0,F,Junior,80,0
60016289,Tre,Williams,51,DUQ,4,F,Junior,79,250
60016291,Emmanuel,Kuac,214,NMX,4,G,Junior,79,205
60016295,Jarvis,Vaughan,166,MONM,10,F,Senior,81,220
60016296,Miles,Brown,180,OHIO,2,G,Senior,73,180
60016297,Michael,Brown,,,14,G,Junior,70,156
60016299,Lunden,McDay,,,15,G,Junior,75,185
60016300,Marvin,Price,,,13,G,Junior,77,0
60016301,Ben,Roderick,180,OHIO,3,F,Senior,77,205
60016302,Sama'Zha,Hart,,,22,F,Junior,79,0
60016305,Calvin,Solomon,139,UTEP,13,F,Junior,79,210
60016306,Jordan,Hairston,,,21,G,Sophomore,72,0
60016308,Jalen,White,286,NCG,14,F,Senior,77,240
60016309,Tyrease,Terrell,302,NICHLS,2,G,Senior,76,165
60016310,Collin,Cooper,298,CARK,14,G,Junior,74,190
60016311,Lewis,McDaniel,298,CARK,2,G,Junior,75,180
60016312,Jonas,Munson,298,CARK,21,C,Sophomore,84,220
60016313,Masai,Olowokere,298,CARK,5,G,Junior,77,195
60016314,Jalen,Harper,279,AUBRN,55,G,Senior,72,175
60016315,Dakota,Rivers,38,FLGC,0,F,Senior,80,208
60016316,Qwanzi,Samuels,48,GEOWS,20,F,Senior,81,205
60016317,Osborn,Shema,167,IONA,55,F,Senior,84,220
60016318,Cameron,Brown,46,STJOE,3,G,Senior,77,220
60016320,Rahmir,Moore,223,WAG,0,G,Junior,75,205
60016321,Harlond,Beverly,23,MIA,5,G,Junior,78,200
60016322,Anthony,Walker,23,MIA,1,F,Junior,81,215
60016323,Isaiah,Wong,23,MIA,2,G,Junior,76,184
60016324,CJ,Felder,271,FL,1,F,Senior,79,240
60016325,Jay,Heath,62,GEORGE,5,G,Junior,75,200
60016326,Julian,Rishwain,338,SF,2,G,Junior,77,190
60016327,Kamari,Williams,182,MIAOH,1,F,Junior,79,170
60016329,Karim,Coulibaly,16,MASLOW,13,F,Junior,81,235
60016330,Gerald,Drumgoole,13,ALBNY,1,F,Senior,77,205
60016331,Asanti,Price,,,3,G,Junior,77,170
60016332,Miguel,Ayesa,125,WM,15,G,Senior,77,200
60016333,Rainers,Hermanovskis,,,10,G,Junior,76,0
60016334,Ben,Wight,125,WM,35,F,Junior,81,220
60016335,Michael,Christmas,87,LONGWD,25,F,Senior,78,225
60016337,Jayvis,Harvey,234,TENTCH,13,G,Junior,77,210
60016339,Quinn,Richey,289,SAMF,13,G,Junior,77,205
60016340,Julien,Wooden,126,JMAD,22,F,Junior,80,225
60016341,Daniel,Lobach,289,SAMF,12,F,Sophomore,79,190
60016342,Paul,Mulcahy,103,RUTGER,4,G,Senior,79,213
60016344,Seth,Lundy,101,PENNST,1,G,Senior,78,220
60016345,Daniss,Jenkins,167,IONA,5,G,Junior,75,175
60016347,Malcolm,Farrington,327,ARKST,10,G,Sophomore,75,202
60016348,Avery,Felts,327,ARKST,2,G,Sophomore,74,190
60016349,Caleb,Fields,327,ARKST,0,G,Junior,72,186
60016350,Antwon,Jackson,327,ARKST,50,F,Junior,80,303
60016351,Hunter,Goodrick,394,CABAP,10,F,Sophomore,79,225
60016352,Tasos,Kamateros,321,SDAK,34,F,Junior,80,240
60016353,Kruz,Perrott-Hunt,321,SDAK,5,G,Junior,75,195
60016354,Robbie,Beran,100,NW,31,F,Senior,81,215
60016355,Boo,Buie,100,NW,0,G,Senior,74,180
60016356,Roy,Dixon III,100,NW,53,G,Senior,71,170
60016360,Festus,Ndumanya,305,SOUTH,21,F,Junior,79,225
60016362,T.J,Bickerstaff,35,BOSCOL,1,F,Senior,81,220
60016363,Mate,Okros,132,DREXEL,21,F,Senior,78,215
60016364,Zach,Crisler,170,FAIR,20,F,Senior,81,215
60016365,Max,Fiedler,146,RICE,15,F,Junior,83,235
60016366,Ben,Moffat,146,RICE,12,F,Junior,80,225
60016367,Quincy,Olivari,146,RICE,4,G,Junior,75,200
60016368,Reed,Myers,146,RICE,14,G,Junior,72,180
60016369,Gabe,Arizin,52,RICH,34,G,Senior,76,190
60016370,Tyler,Burton,52,RICH,3,F,Senior,79,215
60016373,Tyzhaun,Claude,287,WCAR,0,F,Junior,80,235
60016374,Ta'lon,Cooper,104,MINNST,55,G,Junior,76,190
60016375,KJ,Hunt,,,2,G,Junior,75,0
60016376,Tariq,Balogun,20,BING,1,F,Junior,82,240
60016377,Russhard,Cruickshank,,,0,G,Senior,72,0
60016378,Curt,Lewis,,,4,G,Sophomore,77,0
60016379,Isaiah,Minter,,,15,G,Junior,71,0
60016380,Michael,Moreno,237,EKENT,24,F,Junior,79,225
60016381,Ken,Evans,306,JACKST,2,G,Sophomore,77,200
60016387,Elijah,Ford,,,4,G,Senior,77,0
60016388,Darion,Jordan-Thomas,16,MASLOW,12,F,Senior,79,210
60016390,Ja'Mier,Fletcher,223,WAG,22,F,Senior,79,245
60016391,Dischon,Thomas,68,MONT,24,F,Junior,81,236
60016392,John,Tonje,217,COLST,1,G,Senior,77,210
60016394,Jamir,Williams,,,13,G,Senior,77,0
60016398,Tyler,Saint-Furcy,176,MARIST,21,G,Senior,76,180
60016399,Jaden,Frazier,,,25,F,Sophomore,81,0
60016400,Grant,Ledford,281,CHAT,35,G,Junior,77,215
60016402,Ashton,Smith,281,CHAT,11,G,Junior,68,163
60016403,Zach,Iyeyemi,293,HOUBAP,0,C,Senior,81,250
60016404,Noah,Thomasson,175,NIAGRA,21,G,Senior,75,195
60016405,Jason,Thompson,293,HOUBAP,5,F,Senior,79,195
60016407,Fletcher,Abee,80,NCASHE,12,G,Junior,75,195
60016408,Stephen,Clark,288,CITA,1,F,Senior,80,205
60016409,Rudy,Fitzgibbons III,288,CITA,3,G,Senior,72,160
60016410,Jackson,Gammons,,,2,G,Junior,75,0
60016412,Brady,Spence,288,CITA,14,F,Senior,81,220
60016414,Ja'darius,Harris,197,NCC,1,G,Junior,74,173
60016419,Joel,Soriano,67,STJOHN,11,C,Senior,83,260
60016420,Brady,Danielson,71,NDAK,15,F,Senior,76,205
60016423,Mo,Arnold,143,SOUMIS,3,G,Junior,73,181
60016426,Trey,Hutcheson,13,ALBNY,3,F,Senior,77,200
60016427,Kenny,Ganley Jr.,,,4,G,Freshman,76,0
60016428,Daniel,Ogoro,,,11,G,Sophomore,77,0
60016429,Avery,Anderson III,113,OKST,0,G,Senior,75,158
60016430,Keylan,Boone,339,PACFC,20,G,Junior,80,200
60016431,Kalib,Boone,113,OKST,22,F,Senior,81,198
60016432,Chris,Harris,113,OKST,2,G,Senior,74,223
60016434,Marcus,Watson,196,NCAT,4,F,Junior,78,235
60016435,Benjamin,Bosmans-Verdonk,267,SC,31,F,Junior,80,250
60016436,Kofi,Cockburn,,,21,C,Junior,84,0
60016437,Bernard,Kouma,113,OKST,25,F,Senior,82,240
60016438,Jakevan,Leftridge,,,14,G,Sophomore,79,0
60016439,Khalyl,Waters,,,13,F,Senior,77,0
60016441,Desmond,Williams,241,TMRT,10,G,Junior,73,180
60016442,Bryant,Greene,331,APPLST,14,G,Senior,73,175
60016443,Donovan,Gregory,331,APPLST,11,F,Senior,77,190
60016444,Kendall,Lewis,204,ILLST,22,F,Senior,80,210
60016445,Andrew,Muse,331,APPLST,5,G,Senior,74,180
60016446,J.C,Tharrington,,,11,G,Junior,73,0
60016447,R.J,Wilson,971,CHOW,33,F,Junior,79,
60016449,Josiah,Allick,214,NMX,53,F,Senior,80,235
60016451,Jacob,Johnson,229,LIUB,4,G,Sophomore,77,195
60016452,Maks,Klanjscek,293,HOUBAP,13,G,Senior,76,190
60016453,Sam,Martin,362,UMKC,1,G,Junior,72,185
60016454,Ade,Adebayo,118,UCDV,24,G,Junior,76,205
60016456,Ezra,Manjon,273,VAND,5,G,Senior,72,170
60016457,Aaron,Murphy,,,3,F,Sophomore,78,0
60016458,Elijah,Pepper,118,UCDV,40,G,Junior,76,200
60016459,Tyson,Jackson,297,NO,5,F,Junior,81,245
60016460,Eli,Lawrence,135,MTNST,5,G,Junior,77,185
60016461,Tyler,Millin,135,MTNST,1,F,Junior,79,205
60016462,Zac,Ervin,130,ELON,14,G,Senior,77,201
60016463,Hunter,McIntosh,130,ELON,,G,Senior,74,
60016464,Hunter,Woods,76,PORTST,25,G,Junior,78,200
60016465,Tariq,Ingraham,173,RIDER,33,F,Junior,81,255
60016466,Ismael,Massoud,112,KANST,25,F,Junior,81,225
60016467,Jahcobi,Neath,96,WISC,0,G,Senior,76,190
60016468,Ody,Oguama,4,CIN,33,F,Junior,81,225
60016469,Grant,Van Beveren,34,WAKE,52,F,Senior,78,215
60016471,John,Buggs III,147,UTSA,0,G,Sophomore,75,185
60016472,Sean,East,280,MISSR,55,G,Junior,75,180
60016474,Kolton,Mitchell,,,3,G,Junior,75,0
60016475,Tre,Mitchell,107,WVIR,3,F,Senior,81,225
60016476,Preston,Santos,,,2,G-F,Junior,78,0
60016477,T.J,Weeks,55,UMASS,23,G,Junior,76,185
60016479,Garren,Davis,152,GB,0,G,Junior,76,200
60016480,Golden,Dike,262,LOYMD,10,F,Senior,82,248
60016481,Daraun,Gray,262,LOYMD,24,G,Senior,71,177
60016482,Cam,Spencer,103,RUTGER,10,G,Senior,76,207
60016483,Myles,Baker,,,2,G,Junior,75,0
60016484,Zach,Newkirk,1018,VST,10,G,Graduate Student,73,
60016485,Ola,Olamuyiwa,,,24,C,Sophomore,82,0
60016486,Greg,Outlaw,339,PACFC,0,G,Senior,76,175
60016488,Trey,Tennyson,,,0,G,Junior,76,0
60016491,Sean,Conway,290,VAMIL,30,G,Senior,77,215
60016492,Kamdyn,Curfman,136,MARSH,11,G,Junior,73,186
60016493,Travis,Evee,146,RICE,3,G,Junior,73,180
60016495,Louis,Tang,290,VAMIL,0,G,Senior,76,195
60016496,Sam,Wolfe,290,VAMIL,14,F,Senior,80,214
60016497,Robert,Chougkaz,,,34,F,Sophomore,81,195
60016500,Jovan,Zelenbaba,301,NWST,15,G,Junior,76,200
60016501,James,Glisson III,284,MERC,23,F,Senior,79,240
60016502,Diego,Rivera,284,MERC,30,G,Senior,74,180
60016503,Kamar,Robertson,284,MERC,1,G,Senior,72,182
60016504,Christian,Brown,235,TENST,2,F,Junior,78,215
60016505,Toumani,Camara,44,DAY,2,F,Junior,80,220
60016507,Jaxon,Etter,272,GA,10,G,Senior,76,205
60016508,Rodney,Howard,32,GTECH,24,C,Senior,83,256
60016510,Jaykwon,Walton,202,WICHST,10,G,Junior,79,206
60016511,Sahvir,Wheeler,268,UK,2,G,Senior,69,180
60016512,Gage,Bobe,203,EVANS,0,G,Senior,72,175
60016515,Ayo,Dada,1034,LIME,2,G,Junior,74,
60016516,Michael,Green III,230,ROBMS,3,G,Senior,71,150
60016518,Charles,Pride,231,BRYANT,5,G,Senior,76,200
60016519,Nathaniel,Stokes,,,5,F,Sophomore,80,205
60016520,Leo,O'Boyle,266,LAFAY,33,F,Senior,79,210
60016521,Neal,Quinn,52,RICH,32,C,Senior,84,250
60016522,Ayinde,Hikim,16,MASLOW,2,G,Junior,71,179
60016523,Sherif,Kenney,,,4,G,Junior,76,0
60016524,Christian,Ray,133,DEL,5,G,Senior,78,210
60016525,Brandon,Stone,201,DELST,23,F,Junior,83,210
60016526,Charles,Coleman,46,STJOE,32,C,Junior,84,245
60016527,Logan,Curtis,133,DEL,3,G,Junior,75,185
60016528,Tristen,Newton,3,UCONN,2,G,Senior,77,190
60016529,Brandon,Suggs,8,UCF,4,G,Senior,78,185
60016530,Ador,Athuai,20,BING,15,C,Senior,83,200
60016532,Hakon,Hjalmarsson,,,1,G,Junior,75,0
60016533,Brenton,Mills,181,BOWLGR,1,G,Senior,75,185
60016534,Dan,Petcash,20,BING,11,G,Senior,76,205
60016535,George,Tinsley,226,MSTM,11,F,Senior,78,210
60016537,Jack,Forrest,257,BUCK,24,G,Junior,77,210
60016538,Emmanuel,Onuama,159,COLMB,5,F,Senior,80,219
60016539,Asa,Shannon,159,COLMB,10,F,Senior,78,185
60016540,Cameron,Shockley-Okeke,159,COLMB,12,G,Senior,78,197
60016541,Eddie,Turner III,,,14,G,Junior,74,0
60016542,Jake,Boggs,11,SFL,5,F,Junior,79,200
60016544,Imajae,Dodd,88,CHSOU,21,F,Sophomore,79,268
60016545,Shykeim,Phillips,124,NCW,2,G,Senior,74,185
60016548,Mervin,James,173,RIDER,5,F,Senior,79,215
60016552,Jaeden,King,,,2,G,Freshman,78,0
60016553,Marko,Lukic,319,DEN,10,G,Junior,79,195
60016554,Jovan,Stulic,323,ARLR,33,G,Senior,78,215
60016556,Tyler,Ellingson,,,14,G,Sophomore,77,0
60016558,C.J,Wilbourn,150,WRGHT,5,F,Senior,79,235
60016559,Jamison,Battle,104,MINNST,10,F,Junior,79,225
60016560,Miles,Gally,,,33,F,Junior,81,0
60016561,Jameer,Nelson Jr.,133,DEL,0,G,Junior,73,200
60016562,Chase,Paar,127,TOWS,13,F,Senior,82,260
60016563,Shawn,Walker,284,MERC,25,G,Senior,78,202
60016564,Mark,Freeman,236,MHST,0,G,Senior,71,165
60016565,Carlos,Marshall Jr,341,SANCLR,2,G,Senior,78,205
60016568,Collin,Warren,,,3,G,Sophomore,76,0
60016569,Dylan,Disu,109,TX,1,F,Senior,81,225
60016570,Oton,Jankovic,10,TULANE,10,F,Junior,82,215
60016571,Scotty,Pippen Jr,,,2,G,Junior,75,0
60016572,Jordan,Wright,273,VAND,4,G,Senior,78,220
60016573,Mark,Henry,170,FAIR,21,G,Senior,71,170
60016574,Allan,Jeanne-Rose,170,FAIR,10,F,Senior,79,200
60016575,John,Kelly,55,UMASS,44,F,Sophomore,79,215
60016576,Chris,Maidoh,170,FAIR,1,F,Senior,82,220
60016578,Ayan,Teel,356,BOWST,3,G,Sophomore,68,0
60016579,Isaiah,Gross,200,COPPST,25,G,Sophomore,76,210
60016580,Reggie,James,,,30,G,Sophomore,76,195
60016581,Kenan,Sarvan,12,STBR,22,F,Junior,82,225
60016582,Kenny,Foster,219,WYOM,22,G,Senior,77,187
60016583,Kwane,Marble II,,,,,Senior,77,
60016586,B. Artis,White,188,WMICH,3,G,Junior,70,155
60016587,Titus,Wright,188,WMICH,22,C,Junior,80,220
60016588,Dane,Quest,,,11,G,Sophomore,78,0
60016590,Keishawn,Davidson,,,3,G,Sophomore,74,0
60016591,Logan,Alters,,,25,G,Junior,73,0
60016592,Joel,Brown,251,CAH,1,G,Senior,75,192
60016593,Dimitrios,Klonaras,,,34,G,Junior,78,0
60016594,Kuany,Kuany,251,CAH,13,F,Senior,81,200
60016595,Lars,Thiemann,251,CAH,21,F,Senior,85,260
60016599,Caleb,Stone-Carrawell,242,AUSP,3,G,Sophomore,79,210
60016600,Brice,Williams,142,CHARLT,3,G,Junior,79,215
60016601,Jahmir,Young,92,MARY,1,G,Senior,73,185
60016602,Jesse,Zarzuela,185,CMICH,3,G,Junior,75,180
60016604,Roscoe,Eastmond,300,SELOU,2,G,Junior,69,150
60016605,Robert,Jones,110,IOWAST,12,F,Senior,82,240
60016610,Delor,Johnson,,,10,G,Junior,75,195
60016612,Kirk,Parker,,,23,C,Senior,79,245
60016613,Terrell,Williams,305,SOUTH,0,F,Junior,78,200
60016614,Chase,Adams,306,JACKST,10,G,Junior,68,144
60016615,Cody,Collinsworth,322,WILL,20,C,Junior,85,230
60016616,Mahamadou,Diawara,41,STETSN,15,F,Senior,82,249
60016619,Joel,Kabimba,,,33,F,Junior,80,0
60016620,Rob,Perry,240,MURST,2,G,Junior,76,210
60016622,Da'Shawn,Phillip,193,MDES,5,G,Senior,77,172
60016623,Kevon,Voyles,193,MDES,4,G,Senior,75,181
60016624,Drew,Lutz,,,3,G,Junior,73,175
60016625,Vincent,Miszkiewicz,151,WBD,20,F,Sophomore,79,220
60016627,Keaston,Willis,137,LOUTCH,0,G,Junior,75,190
60016628,Terrell,Burden,42,KENEST,1,G,Senior,70,170
60016629,Armani,Harris,42,KENEST,21,G,Senior,78,204
60016631,Alimamy,Koroma,122,CALPOL,15,F,Senior,80,220
60016632,Colby,Rogers,202,WICHST,4,G,Junior,76,188
60016637,Ata,Turgut,17,MAINE,4,F,Junior,81,220
60016638,Ja'Shonte,Wright-McLeish,17,MAINE,2,G,Senior,76,185
60016639,Nick,Johnson,14,NHAMP,10,G,Junior,76,200
60016641,Blondeau,Tchoukuiengo,,,11,G,Sophomore,74,0
60016642,Gabe,Quinnett,,,21,G,Sophomore,76,0
60016643,Cameron,Alford,348,UTAHV,10,G,Junior,73,205
60016644,Tremere,Brown,1018,VST,14,F,Junior,80,215
60016646,Garrett,Hicks,309,ALAAM,10,G,Senior,72,170
60016647,Jalen,Johnson,151,WBD,24,F,Junior,79,230
60016648,Cameron,Tucker,309,ALAAM,3,G,Senior,73,170
60016649,EJ,Williams,309,ALAAM,34,C,Senior,82,275
60016650,Harminder,Dhaliwal,,,50,C,Junior,82,0
60016651,Omari,Moore,222,SJST,10,G,Junior,78,195
60016652,Jamon,Battle,80,NCASHE,1,F,Senior,77,207
60016654,Trent,Stephney,80,NCASHE,0,G,Senior,74,173
60016655,Nobal,Days,10,TULANE,4,F,Junior,81,220
60016656,R.J.,McGee,10,TULANE,23,G,Junior,77,200
60016658,Tylan,Pope,10,TULANE,33,F,Sophomore,78,220
60016660,Dominic,Brewton,307,ALCST,23,G,Sophomore,76,195
60016661,Dekedran,Thorn,307,ALCST,12,F,Junior,76,190
60016664,Rayquan,Evans,,,0,G,Senior,76,0
60016665,Caleb,Mills,29,FLST,4,G,Junior,77,180
60016666,Charles,Manning Jr,,,21,G,Senior,76,0
60016667,Joe,Petrakis,204,ILLST,33,F,Senior,82,224
60016668,David,Sloan,,,4,G,Senior,72,0
60016669,David,Appelgren,,,20,C,Senior,85,0
60016670,Robby,Robinson,,,1,F,Junior,80,230
60016671,Carson,Bischoff,,,3,G,Senior,76,0
60016672,Kuba,Karwowski,,,54,C,Senior,86,0
60016673,William,McNair,278,MSPST,13,F,Senior,83,265
60016674,Jason,Holliday,,,14,G,Senior,77,205
60016676,Coryon,Mason,,,20,G,Senior,72,0
60016677,Mahki,Morris,,,12,G,Senior,75,0
60016678,Isaiah,Powell,,,14,F,Senior,78,0
60016679,Malik,Curry,,,10,G,Senior,73,0
60016680,Adham,Eleeda,,,3,G,Senior,77,0
60016681,Bryson,Langdon,,,11,G,Senior,69,0
60016684,Jamison,Overton,,,24,F,Senior,78,0
60016685,Douglas,Wilson,,,35,F,Senior,79,0
60016686,Caleb,Asberry,113,OKST,5,G,Senior,75,165
60016688,Andrei,Savrasov,329,GAS,12,F,Senior,79,225
60016689,Isiah,Small,,,1,F,Senior,80,0
60016691,Jonah,Jackson,,,20,G,Senior,75,205
60016692,Kayne,Henry,,,11,G-F,Senior,79,0
60016694,Blake,Henry,,,35,F,Senior,80,0
60016695,Drew,Dibble,,,22,G,Senior,71,0
60016697,Moses,Bol,151,WBD,33,C,Senior,85,225
60016698,Mouhamadou,Gueye,,,15,F,Senior,82,0
60016700,Javonte,Perkins,54,STLOU,3,G,Senior,78,205
60016706,Trey,Diggs,,,11,G,Senior,78,210
60016707,Devante,Carter,,,14,G,Senior,75,210
60016712,Shanquan,Hemphill,,,4,F,Senior,78,200
60016715,Demarkus,Lampley,,,3,G,Senior,74,0
60016717,Trey,Pulliam,,,4,G,Senior,75,0
60016718,Keith,Clemons,,,5,G,Senior,73,0
60016720,Nick,Giancola,,,32,F,Senior,77,0
60016721,Chris,Lavalle,,,24,G,Senior,71,0
60016722,Cedric,Henderson Jr.,247,ARZ,45,G,Senior,78,200
60016723,Tevin,Brewer,51,DUQ,0,G,Senior,68,160
60016724,Dimon,Carrigan,,,5,F,Senior,81,0
60016727,Denijay,Harris,143,SOUMIS,4,F,Junior,78,196
60016728,Sam,Hofman,293,HOUBAP,33,F,Senior,77,255
60016729,B.J,Maxwell,,,0,G-F,Senior,77,0
60016730,Jamail,Pink,153,DET,10,G,Sophomore,73,164
60016733,David,McCoy,,,31,G,Senior,72,171
60016735,Sita,Conteh,,,20,F,Senior,80,195
60016736,Chris,Freeman,391,NMH,55,F,Graduate Student,78,195
60016738,Chris,Efretuei,,,21,C,Senior,85,0
60016739,Elijah,Ifejeh,,,24,F,Senior,80,236
60016741,Luke,Phillips,,,21,F,Sophomore,82,220
60016743,Blaze,Nield,348,UTAHV,3,G,Senior,73,185
60016744,Tyler,Witz,1109,SAGV,44,F,Senior,81,
60016745,Durey,Cadwell,,,11,G,Sophomore,77,0
60016749,AJ,Bramah,,,2,G-F,Senior,79,0
60016750,Jalen,Hawkins,236,MHST,4,G,Senior,74,190
60016752,James,Rojas,202,WICHST,33,F,Senior,78,223
60016753,Sean,Miller-Moore,,,0,G,Senior,76,0
60016755,Roman,Silva,,,12,C,Senior,85,0
60016758,Matt,Johnson,,,13,G,Senior,76,0
60016764,Shawn,Stith,,,32,F,Senior,80,265
60016769,Alfonso,Plummer,,,11,G,Senior,73,0
60016772,Dylan,Van Eyck,,,24,F,Senior,80,0
60016773,Trey,Hurlburt,,,24,G,Senior,71,0
60016774,Harwin,Francois,299,MCNST,22,G,Senior,77,200
60016775,Will,Keller,,,21,F,Senior,79,0
60016776,Gaige,Prim,,,44,F,Senior,81,0
60016777,Talin,Lewis,195,HOWRD,10,G,Junior,76,182
60016780,Mike,Parker,,,30,F,Senior,78,0
60016781,Akok,Akok,62,GEORGE,11,F,Junior,82,205
60016782,Matt,Garry,,,41,G,Senior,77,0
60016783,Kevin,Kangu,,,15,G,Senior,76,0
60016784,Daniel,Oladapo,197,NCC,44,F,Senior,80,225
60016785,Braelen,Bridges,272,GA,23,C,Senior,83,245
60016788,Chance,Hunter,122,CALPOL,31,SF,Senior,78,200
60016789,Trever,Irish,,,32,C,Junior,84,0
60016790,Sean,McNeil,98,OHIOST,4,G,Senior,76,205
60016791,Brock,Pappas,,,22,F,Senior,76,0
60016792,Emmanuel,Bandoumel,99,NEBR,25,G,Senior,76,187
60016796,William,Fitzpatrick,,,14,G,Senior,75,200
60016798,Raazhel,Watkins,353,CHAM,20,G,Junior,73,170
60016799,Amin,Adamu,,,5,G,Senior,77,0
60016800,Jubrile,Belo,74,MONST,13,F,Senior,81,240
60016802,Josh,Brewer,,,1,F,Junior,77,0
60016806,Charlie,Daniels,,,15,F-C,Senior,81,0
60016809,Emmanuel,Adedoyin,,,0,G,Sophomore,74,0
60016811,Chance,Jackson,38,FLGC,20,F,Senior,78,202
60016812,Cyrus,Largie,38,FLGC,4,G,Senior,75,204
60016813,Lenny,Ricca,38,FLGC,51,G,Senior,74,170
60016814,Andrew,Kenny,35,BOSCOL,23,F,Senior,78,200
60016815,Coleman,Boyd,32,GTECH,30,G,Senior,73,178
60016819,Roti,Ware,291,SFAUS,2,G,Senior,75,187
60016824,Jalen,Warren,,,5,G,Senior,75,0
60016825,David,Didenko,,,12,F,Junior,81,0
60016826,Broc,Finstuen,,,23,G,Senior,76,0
60016828,Lony,Francis Jr.,,,22,F,Junior,79,215
60016829,Ty,Chisom,,,12,G,Senior,76,190
60016830,Kanon,Koster,,,24,G,Junior,76,220
60016831,A.J,Plitzuweit,321,SDAK,10,G,Sophomore,74,170
