StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,InjuryStatus,GameID,OpponentID,Opponent,Day,DateTime,HomeOrAway,Games,FantasyPoints,Minutes,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings
855239,33,60010366,1,2022,Manny Bates,NCST,F,Out,38665,99,NEBR,12/1/2021 12:00:00 AM,12/1/2021 7:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855240,99,60011048,1,2022,Trey McGowens,NEBR,G,Out,38665,33,NCST,12/1/2021 12:00:00 AM,12/1/2021 7:15:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
854353,101,60006411,1,2022,Greg Lee,PENNST,F,Out,38666,23,MIA,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
854354,101,60024427,1,2022,Jevonnie Scott,PENNST,F,Out,38666,23,MIA,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853410,92,60022702,1,2022,James Graham III,MARY,G,Out,38667,31,VTECH,12/1/2021 12:00:00 AM,12/1/2021 7:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
852179,95,60020196,1,2022,Zeb Jackson,MICH,G,Out,38668,21,NCAR,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
850114,21,60021192,1,2022,Puff Johnson,NCAR,G,Out,38668,95,MICH,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853683,32,60023330,1,2022,Brayden Daniels,GTECH,G,Questionable,38669,96,WISC,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853686,32,60020289,1,2022,Tristan Maxwell,GTECH,G,Out,38669,96,WISC,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853855,32,60010842,1,2022,Michael Devoe,GTECH,G,,38669,96,WISC,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853682,32,60017373,1,2022,Jehloni James,GTECH,F,Questionable,38669,96,WISC,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853685,32,60020116,1,2022,Deivon Smith,GTECH,G,Questionable,38669,96,WISC,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853681,32,60023331,1,2022,Jermontae Hill,GTECH,F,Questionable,38669,96,WISC,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853684,32,60020290,1,2022,Jordan Meka,GTECH,F,Questionable,38669,96,WISC,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853687,32,60009143,1,2022,Bubba Parham,GTECH,G,Out,38669,96,WISC,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
847638,96,60019907,1,2022,Jonathan Davis,WISC,G,,38669,32,GTECH,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
847637,96,60016467,1,2022,Jahcobi Neath,WISC,G,Out,38669,32,GTECH,12/1/2021 12:00:00 AM,12/1/2021 9:15:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857084,60,60008374,1,2022,Myles Cale,SETON,G,Questionable,39249,223,WAG,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857085,60,60023496,1,2022,Brandon Weston,SETON,G,Out,39249,223,WAG,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857219,63,60015973,1,2022,Brycen Goodine,PROV,G,Probable,39250,111,TXTECH,12/1/2021 12:00:00 AM,12/1/2021 8:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857217,63,60010614,1,2022,Jared Bynum,PROV,G,Out,39250,111,TXTECH,12/1/2021 12:00:00 AM,12/1/2021 8:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857218,63,60008226,1,2022,Justin Minaya,PROV,F,Probable,39250,111,TXTECH,12/1/2021 12:00:00 AM,12/1/2021 8:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855813,111,60015602,1,2022,Kevin McCullar,TXTECH,G,Probable,39250,63,PROV,12/1/2021 12:00:00 AM,12/1/2021 8:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
854078,113,60016432,1,2022,Chris Harris,OKST,G,Out,39251,202,WICHST,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856044,218,60016827,1,2022,James Hampshire,UNLV,C,Out,39252,1,SMU,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856043,218,60015988,1,2022,Victor Iwuakor,UNLV,F,Out,39252,1,SMU,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857408,267,60010589,1,2022,Keyshawn Bryant,SC,F,,39253,81,COAST,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858109,267,60010590,1,2022,Jermaine Couisnard,SC,G,Questionable,39253,81,COAST,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857705,272,60008336,1,2022,P.J. Horne,GA,F,Out,39254,7,MPHS,12/1/2021 12:00:00 AM,12/1/2021 7:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857703,272,60008831,1,2022,Noah Baumann,GA,G,,39254,7,MPHS,12/1/2021 12:00:00 AM,12/1/2021 7:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857704,272,60023479,1,2022,Tyrone Baker,GA,F,Questionable,39254,7,MPHS,12/1/2021 12:00:00 AM,12/1/2021 7:15:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853188,7,60017255,1,2022,Chandler Lawson,MPHS,F,Questionable,39254,272,GA,12/1/2021 12:00:00 AM,12/1/2021 7:15:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857080,271,60010067,1,2022,Keyontae Johnson,FL,F,Out,39255,105,OKL,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857079,271,60008604,1,2022,Brandon McKissic,FL,G,,39255,105,OKL,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
851405,279,60016908,1,2022,Allen Flanigan,AUBRN,G,Out,39256,8,UCF,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855235,4,60020003,1,2022,A.J McGinnis,CIN,G,Out,39257,182,MIAOH,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856310,2,60010610,1,2022,Arashma Parks,TEMPL,F,,39259,57,LASAL,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
847670,48,60008105,1,2022,Ira Lee,GEOWS,F,Out,39260,259,BOSTU,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856669,336,60008611,1,2022,Richard Harward,BYU,C,Out,39262,348,UTAHV,12/1/2021 12:00:00 AM,12/1/2021 9:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857947,58,60015723,1,2022,Bryan Antoine,VILL,G,Out,39264,161,PENN,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853163,44,60023501,1,2022,Lynn Greer III,DAY,G,,39268,311,ALAST,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853162,44,60019851,1,2022,Zimi Nwokeji,DAY,F,,39268,311,ALAST,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855536,46,60016044,1,2022,Dahmir Bishop,STJOE,G,Questionable,39270,20,BING,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857881,112,60020621,1,2022,Seryee Lewis,KANST,F,Out,39271,13,ALBNY,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857880,112,60023795,1,2022,Maximus Edwards,KANST,G,Out,39271,13,ALBNY,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857879,112,60021002,1,2022,Carlton Linguard,KANST,F,Out,39271,13,ALBNY,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858108,112,60020622,1,2022,Selton Miguel,KANST,G,Questionable,39271,13,ALBNY,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
852272,255,60023702,1,2022,Justin Rochelin,ARZST,G,Out,39272,256,WASHST,12/1/2021 12:00:00 AM,12/1/2021 7:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
852271,255,60024532,1,2022,Jordan Williams,ARZST,G,Out,39272,256,WASHST,12/1/2021 12:00:00 AM,12/1/2021 7:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
852273,255,60020122,1,2022,Marcus Bagley,ARZST,F,Doubtful,39272,256,WASHST,12/1/2021 12:00:00 AM,12/1/2021 7:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856458,256,60020386,1,2022,Jefferson Koulibaly,WASHST,G,Out,39272,255,ARZST,12/1/2021 12:00:00 AM,12/1/2021 7:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857180,256,60020383,1,2022,TJ Bamba,WASHST,G,Questionable,39272,255,ARZST,12/1/2021 12:00:00 AM,12/1/2021 7:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857181,256,60017275,1,2022,Noah Williams,WASHST,G,Questionable,39272,255,ARZST,12/1/2021 12:00:00 AM,12/1/2021 7:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856457,256,60011189,1,2022,Tony Miller,WASHST,F,Out,39272,255,ARZST,12/1/2021 12:00:00 AM,12/1/2021 7:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
854855,246,60011207,1,2022,Isaiah White,USC,G,Questionable,39273,248,UTAH,12/1/2021 12:00:00 AM,12/1/2021 11:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857220,248,60021012,1,2022,Dusan Mahorcic,UTAH,F,Out,39273,246,USC,12/1/2021 12:00:00 AM,12/1/2021 11:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856673,248,60008184,1,2022,Marco Anthony,UTAH,G,Questionable,39273,246,USC,12/1/2021 12:00:00 AM,12/1/2021 11:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856674,248,60024136,1,2022,Bostyn Holt,UTAH,F,Out,39273,246,USC,12/1/2021 12:00:00 AM,12/1/2021 11:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856672,248,60020171,1,2022,Gabe Madsen,UTAH,G,Out,39273,246,USC,12/1/2021 12:00:00 AM,12/1/2021 11:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858069,250,60023214,1,2022,Javon Ruffin,COL,G,Out,39274,253,UCLA,12/1/2021 12:00:00 AM,12/1/2021 9:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856042,253,60022716,1,2022,Mac Etienne,UCLA,F,Out,39274,250,COL,12/1/2021 12:00:00 AM,12/1/2021 9:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856041,253,60008130,1,2022,Cody Riley,UCLA,F,Out,39274,250,COL,12/1/2021 12:00:00 AM,12/1/2021 9:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855244,47,60023396,1,2022,Anouar Mellouk,STBON,F,Out,39275,200,COPPST,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857577,285,60010297,1,2022,Messiah Jones,WOFF,F,Out,39276,52,RICH,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855811,50,60023748,1,2022,Abdou Samb,RI,F,Out,39277,164,HARVRD,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855809,50,60010238,1,2022,Jalen Carey,RI,G,Questionable,39277,164,HARVRD,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855812,50,60010530,1,2022,Allen Betrand,RI,G,Out,39277,164,HARVRD,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855810,50,60020019,1,2022,Tres Berry,RI,G,,39277,164,HARVRD,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855534,135,60009170,1,2022,Jalen Jordan,MTNST,G,Out,39821,241,TMRT,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855533,135,60016461,1,2022,Tyler Millin,MTNST,F,,39821,241,TMRT,12/1/2021 12:00:00 AM,12/1/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858150,213,60011028,1,2022,Junior Ballard,FREST,G,Out,39824,342,SD,12/1/2021 12:00:00 AM,12/1/2021 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858149,213,60010938,1,2022,Deon Stroud,FREST,G,Out,39824,342,SD,12/1/2021 12:00:00 AM,12/1/2021 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858148,213,60008107,1,2022,Jemarl Baker,FREST,G,Questionable,39824,342,SD,12/1/2021 12:00:00 AM,12/1/2021 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855236,137,60016006,1,2022,Isaiah Crawford,LOUTCH,F,Questionable,40909,304,TXS,12/1/2021 12:00:00 AM,12/1/2021 7:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855808,328,60015795,1,2022,Joe Jones III,GAST,C,Out,41587,235,TENST,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
855807,328,60008162,1,2022,Eliel Nsoseme,GAST,F,Out,41587,235,TENST,12/1/2021 12:00:00 AM,12/1/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858925,245,60017254,1,2022,N'Faly Dante,ORE,C,Out,41590,120,UCRVS,12/1/2021 12:00:00 AM,12/1/2021 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
860260,219,60016582,1,2022,Kenny Foster,WYOM,G,Questionable,36900,319,DEN,12/2/2021 12:00:00 AM,12/2/2021 9:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858927,219,60008308,1,2022,Hunter Maldonado,WYOM,G,,36900,319,DEN,12/2/2021 12:00:00 AM,12/2/2021 9:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856311,148,60016253,1,2022,Emil Freese-Vilien,VALP,C,Out,37808,211,DRAKE,12/2/2021 12:00:00 AM,12/2/2021 9:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856312,148,60008188,1,2022,Kobe King,VALP,G,Out,37808,211,DRAKE,12/2/2021 12:00:00 AM,12/2/2021 9:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856020,84,60019134,1,2022,Gabriel McKay,LIBRTY,G,Out,38053,280,MISSR,12/2/2021 12:00:00 AM,12/2/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858562,280,60023369,1,2022,Trevon Brazile,MISSR,F,Out,38053,84,LIBRTY,12/2/2021 12:00:00 AM,12/2/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
860258,114,60008528,1,2022,Maxwell Evans,TCU,G,Out,39281,320,ORAL,12/2/2021 12:00:00 AM,12/2/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858572,114,60015845,1,2022,Francisco Farabello,TCU,G,Out,39281,320,ORAL,12/2/2021 12:00:00 AM,12/2/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
853544,278,60010103,1,2022,Tolu Smith,MSPST,F,Out,39282,303,LAMAR,12/2/2021 12:00:00 AM,12/2/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
857174,278,60010406,1,2022,Javian Davis-Fleming,MSPST,F,Questionable,39282,303,LAMAR,12/2/2021 12:00:00 AM,12/2/2021 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858797,220,60015733,1,2022,Sean Bairstow,UTAHST,G,,39283,335,STMRY,12/2/2021 12:00:00 AM,12/2/2021 9:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
856680,249,60010314,1,2022,Riley Sorn,WASH,C,,39285,247,ARZ,12/2/2021 12:00:00 AM,12/2/2021 8:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858146,251,60020499,1,2022,Monty Bowser,CAH,F,Out,39286,252,OREGST,12/2/2021 12:00:00 AM,12/2/2021 10:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858145,251,60016596,1,2022,D.J. Thorpe,CAH,F,Out,39286,252,OREGST,12/2/2021 12:00:00 AM,12/2/2021 10:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
854754,252,60010316,1,2022,Maurice Calloo,OREGST,F,,39286,251,CAH,12/2/2021 12:00:00 AM,12/2/2021 10:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
854755,252,60016914,1,2022,Chol Marial,OREGST,C,Out,39286,251,CAH,12/2/2021 12:00:00 AM,12/2/2021 10:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
859095,147,60008389,1,2022,Darius McNeill,UTSA,G,Questionable,39288,345,GCAN,12/2/2021 12:00:00 AM,12/2/2021 9:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858771,102,60016435,1,2022,Benjamin Bosmans-Verdonk,ILL,F,Questionable,36555,103,RUTGER,12/3/2021 12:00:00 AM,12/3/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858770,102,60019914,1,2022,Andre Curbelo,ILL,G,Out,36555,103,RUTGER,12/3/2021 12:00:00 AM,12/3/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858769,102,60008431,1,2022,Trent Frazier,ILL,G,,36555,103,RUTGER,12/3/2021 12:00:00 AM,12/3/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
858772,102,60008797,1,2022,Jacob Grandison,ILL,G,,36555,103,RUTGER,12/3/2021 12:00:00 AM,12/3/2021 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
859983,103,60008770,1,2022,Geo Baker,RUTGER,G,Out,36555,102,ILL,12/3/2021 12:00:00 AM,12/3/2021 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
859617,94,60023208,1,2022,Brian Waddell,PUR,F,Out,36556,91,IOWA,12/3/2021 12:00:00 AM,12/3/2021 9:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
